aff_link,img_medium,name,shortdescription,longdescription,author,outlet,price,external_id,further_keywords,vineyard
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.at/nero-d-avola-igt-sicilia-loggia-del-sole-sizilien-a61082r50194039.html?afpartner=03]],http://www.gustini.at/artikelbilder/61082.jpg,Nero d Avola IGT Sicilia Loggia del Sole Sizilien,"Aus der typisch sizilianischen Rebsorte Nero d&apos;Avola wird dieser intensiv dunkelrote Wein gekeltert, der durch seinen herrlichen Duft von Maulbeeren besticht. Ganz hervorragend zu roten Fleischgerichten.",,gustini,Gustini Online Shop,4.79,,"['AT / Wein und Prosecco / Rotwein unter 5 EUR', 'Loggia del Sole']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.de/nero-d-avola-igt-sicilia-loggia-del-sole-sizilien-a61082r50194039.html?afpartner=03]],http://www.gustini.de/artikelbilder/61082.jpg,Nero d Avola IGT Sicilia Loggia del Sole Sizilien,"Aus der typisch sizilianischen Rebsorte Nero d&apos;Avola wird dieser intensiv dunkelrote Wein gekeltert, der durch seinen herrlichen Duft von Maulbeeren besticht. Ganz hervorragend zu roten Fleischgerichten.",,gustini,Gustini Online Shop,4.79,,"['DE / Wein und Prosecco / Rotwein unter 5 EUR', 'Loggia del Sole']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.at/cabernet-sauvignon-colli-berici-doc-a61089r50194039.html?afpartner=03]],http://www.gustini.at/artikelbilder/61089.jpg,Cabernet Sauvignon Colli Berici DOC,Einer der beliebtesten Rotweine der Welt - sowohl bei Weinliebhabern als auch bei Winzern. Seine tief rubinrote Farbe ist ebenso charakteristisch wie sein Johannisbeeraroma. Wie empfehlen ihn zu Grillgerichten sowie...,,gustini,Gustini Online Shop,4.99,,"['AT / Wein und Prosecco / Rotwein unter 5 EUR', 'Casa Defra']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.de/cabernet-sauvignon-colli-berici-doc-a61089r50194039.html?afpartner=03]],http://www.gustini.de/artikelbilder/61089.jpg,Cabernet Sauvignon Colli Berici DOC,Einer der beliebtesten Rotweine der Welt - sowohl bei Weinliebhabern als auch bei Winzern. Seine tief rubinrote Farbe ist ebenso charakteristisch wie sein Johannisbeeraroma. Wie empfehlen ihn zu Grillgerichten sowie...,,gustini,Gustini Online Shop,4.99,,"['DE / Wein und Prosecco / Rotwein unter 5 EUR', 'Casa Defra']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.at/primitivo-igt-castello-maestro-apulien-a61091r50194039.html?afpartner=03]],http://www.gustini.at/artikelbilder/61091.jpg,Primitivo IGT Castello Maestro Apulien,"Reife süße Aromen von schwarzen Johannisbeeren, kandierten Kirschen und Brombeeren in der Nase. Am Gaumen treten köstliche Noten von Backpflaumen, fruchtigen Aprikosen und ein Hauch von Rosenblütenblättern ...",,gustini,Gustini Online Shop,4.95,,"['AT / Wein und Prosecco / Rotwein unter 5 EUR', 'Castello Maestro']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.de/primitivo-igt-castello-maestro-apulien-a61091r50194039.html?afpartner=03]],http://www.gustini.de/artikelbilder/61091.jpg,Primitivo IGT Castello Maestro Apulien,"Reife süße Aromen von schwarzen Johannisbeeren, kandierten Kirschen und Brombeeren in der Nase. Am Gaumen treten köstliche Noten von Backpflaumen, fruchtigen Aprikosen und ein Hauch von Rosenblütenblättern ...",,gustini,Gustini Online Shop,4.95,,"['DE / Wein und Prosecco / Rotwein unter 5 EUR', 'Castello Maestro']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.at/amarone-classico-della-valpolicella-doc-biscardo-2008-a61102r50194216.html?afpartner=03]],http://www.gustini.at/artikelbilder/61102.jpg,Amarone Classico della Valpolicella DOC Biscardo 2008,"Ein intensives fruchtiges Rosinenaroma ist charakteristisch für den Amarone, eine Spezialität des Valpolicella. Die Bitterkeit im Abgang, die dem Wein den Namen gibt, ist auch für Weinkenner ungewohnt...",,gustini,Gustini Online Shop,35.90,,"['AT / Wein und Prosecco / Rotwein ab 10 EUR', 'Tenimenti Biscardo']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.de/amarone-classico-della-valpolicella-doc-biscardo-2008-a61102r50194216.html?afpartner=03]],http://www.gustini.de/artikelbilder/61102.jpg,Amarone Classico della Valpolicella DOC Biscardo 2008,"Ein intensives fruchtiges Rosinenaroma ist charakteristisch für den Amarone, eine Spezialität des Valpolicella. Die Bitterkeit im Abgang, die dem Wein den Namen gibt, ist auch für Weinkenner ungewohnt...",,gustini,Gustini Online Shop,35.90,,"['DE / Wein und Prosecco / Rotwein ab 10 EUR', 'Tenimenti Biscardo']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.at/nero-d-avola-2010-igt-sicilia-ruggero-di-tasso-sizilien-a61103r50194147.html?afpartner=03]],http://www.gustini.at/artikelbilder/61103.jpg,Nero d Avola 2010 IGT Sicilia Ruggero di Tasso Sizilien,"Lassen Sie sich von einem Produkt der Sonneninsel Sizilien verwöhnen: Dieser Traum von einem Rotwein begeistert durch sanfte Tannine und die fruchtigen Aromen dunkler Beeren, durchsetzt von feinen Schokoladennoten.",,gustini,Gustini Online Shop,5.95,,"['AT / Wein und Prosecco / Rotwein ab 5 EUR', 'Ruggero di Tasso']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.de/nero-d-avola-2010-igt-sicilia-ruggero-di-tasso-sizilien-a61103r50194147.html?afpartner=03]],http://www.gustini.de/artikelbilder/61103.jpg,Nero d Avola 2010 IGT Sicilia Ruggero di Tasso Sizilien,"Lassen Sie sich von einem Produkt der Sonneninsel Sizilien verwöhnen: Dieser Traum von einem Rotwein begeistert durch sanfte Tannine und die fruchtigen Aromen dunkler Beeren, durchsetzt von feinen Schokoladennoten.",,gustini,Gustini Online Shop,5.95,,"['DE / Wein und Prosecco / Rotwein ab 5 EUR', 'Ruggero di Tasso']",
