aff_link,img_medium,name,shortdescription,longdescription,author,outlet,price,external_id,further_keywords,vineyard
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[2td4d120aae1cfc81.91745946]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/c28484f7aa3a0f87ffb27f9c18b521d0-4007474860839_iq.jpg,OWK Baden Riesling QbA 2011,Weißwein - Deutschland - Baden - Ortenauer Weinkellerei.,,edeka24,Edeka Online Shop,3.99,,"['Weinkeller / Deutschland / Baden - Ortenau', 'OWK']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[o2j4d246282a48646.06848044]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/c28484f7aa3a0f87ffb27f9c18b521d0-4007474860969_iq.jpg,OWK Oberkircher Riesling QbA 1 ltr,Weißwein - Deutschland - Baden - Ortenauer Weinkellerei. Ein fruchtiger Weißwein mit rassiger Säure und feiner Pfirsichnote.,,edeka24,Edeka Online Shop,4.59,,"['Weinkeller / Deutschland / Baden - Ortenau', 'OWK']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[9lj49ad29dfd8f4b4.54157391]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/oberkircherriesslingtr_300_p1.jpg,OWK Oberkircher Riesling tr. 1 ltr 2011,Weißwein - Deutschland- Baden - Ortenauer Weinkellerei. Ein fruchtiger Weißwein mit rassiger Säure und feiner Pfirsichnote.,,edeka24,Edeka Online Shop,4.59,,"['Weinkeller / Deutschland / Baden - Ortenau', 'OWK']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[lo34a646ea51d99a6.89850495]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/edeka-owkbadensptburgunderrotwein-onlinekaufen.jpg,OWK Baden Spätburgunder Rotwein,Rotwein - Deutschland - Baden - Ortenauer Weinkellerei.,,edeka24,Edeka Online Shop,2.99,,"['Weinkeller / Deutschland / Baden - Ortenau', 'OWK']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[a634e34a0d54dc9e1.50972524]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/baden-grauer-burgunder.jpg,OWK Baden Grauer Burgunder QbA tr. 2012,Weißwein - Baden - Deutschland.,,edeka24,Edeka Online Shop,3.89,,"['Weinkeller / Deutschland / Baden - Ortenau', 'OWK']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[9lj49ad2c1b6d9372.08219558]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/weisserburgslbreisg_300_p1.jpg,OWK Breisgau Weißer Burgunder Spätlese tr. 2011,"Weißwein - Deutschland - Baden - Ortenauer Weinkellerei. Ein fruchtiger Weißwein mit feinem Blütenaroma in Richtung Flieder, sehr stattlicher Körper.",,edeka24,Edeka Online Shop,5.49,,"['Weinkeller / Deutschland / Baden - Ortenau', 'OWK']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[dn54a2dfe84ce3a51.33487875]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/sommertraum-rose.jpg,OWK Sommertraum Spätburgunder Rose QbA trocken,"Roséwein - Deutschland - Baden - Ortenauer Weinkellerei. Ein sehr spritziger, fruchtiger Roséwein, im Bouquet an Erdbeeren erinnernt. Dieser Wein wurde ausschließlich aus kerngesundem Spätburgunder-Lesegut gewonnen.",,edeka24,Edeka Online Shop,3.89,,"['Weinkeller / Deutschland / Baden - Ortenau', 'OWK']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[o2j4d244f4be9ce01.07272037]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/merdingerspbg_300_p1.jpg,OWK Merdinger Spätburgunder QbA 1 ltr 2010,Rotwein - Deutschland - Baden - Ortenauer Weinkellerei . Ein gehaltvoller Rotwein mit feinen Taninen und ausdrucksvoller Fruchtnote.,,edeka24,Edeka Online Shop,4.79,,"['Weinkeller / Deutschland / Baden - Ortenau', 'OWK']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[kUp5oCPFEBE9xtEJmn8b78-1]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/pIRSbu3vIBE9xtEJmn8b78-30.jpg,OWK Affentaler Spätburgunder Auslese,Rotwein - Deutschland - Baden - Ortenauer Weinkellerei.,,edeka24,Edeka Online Shop,7.49,,"['Weinkeller / Deutschland / Baden - Ortenau', 'OWK']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[yl62Iym0H6GJGNdGWBzBEd-1]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/zfdSyWFcfCE9xtEJmn8b78-30.jpg,OWK Affentaler Spätburgunder Auslese trocken,"Rotwein - Deutschland - Baden - Ortenauer Weinkellerei. In der Farbe dunkles Rubin, im Geschmack feines Beerenaroma.",,edeka24,Edeka Online Shop,7.49,,"['Weinkeller / Deutschland / Baden - Ortenau', 'OWK']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[9lj49ad2af58da024.29523116]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/altschweirerriesling_300_p1.jpg,OWK Altschweierer Riesling QbA tr. 2011,Weißwein - Deutschland - Baden - Ortenauer Weinkellerei. Ein fruchtiger Weißwein mit rassiger Säure und feiner Pfirsichnote.,,edeka24,Edeka Online Shop,3.99,,"['Weinkeller / Deutschland / Baden - Ortenau', 'OWK']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[cpuyyNUNiLhnduiGWBzBEd-1]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/c28484f7aa3a0f87ffb27f9c18b521d0-4007474861027_iq.jpg,OWK Oberkircher Riesling Spätlese tr. 2009,Weißwein - Deutschland - Baden - Ortenauer Weinkellerei.,,edeka24,Edeka Online Shop,5.99,,"['Weinkeller / Deutschland / Baden - Ortenau', 'OWK']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[xmu2zPyD2BzhKolGWBzBEd-1]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/c28484f7aa3a0f87ffb27f9c18b521d0-4007474860150_iq.jpg,OWK Affentaler Spätburgunder Spätlese trocken JG 2011,"Rotwein - Deutschland - Baden - Ortenauer Weinkellerei. Rubinrot bis dunkelrot in der Farbe, reichhaltig und fruchtig im Aroma. Feinherber Gerbstoffgehalt.",,edeka24,Edeka Online Shop,8.49,,"['Weinkeller / Deutschland / Baden - Ortenau', 'OWK']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[gLGNEHmE2BzhKolGWBzBEd-1]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/c28484f7aa3a0f87ffb27f9c18b521d0-4007474861126_iq.jpg,OWK Oberkircher Traminer Spätlese 2011,"Weißwein - Deutschland - Baden - Ortenauer Weinkellerei. Ein fruchtiger Weißwein mit ausgeprägtem Wildrosenaroma, sehr würzig und aromatisch im Abgang.",,edeka24,Edeka Online Shop,6.29,,"['Weinkeller / Deutschland / Baden - Ortenau', 'OWK']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[yBfF6npM17awUfeGWBzBEd-1]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/c28484f7aa3a0f87ffb27f9c18b521d0-4007474861010_iq.jpg,OWK Oberkircher Riesling Spätlese 2011,Weißwein - Deutschland - Baden - Ortenauer Weinkellerei.,,edeka24,Edeka Online Shop,5.99,,"['Weinkeller / Deutschland / Baden - Ortenau', 'OWK']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[9cg4aafc1821b2222.27888142]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/marquesbal_res_600_z1.jpg,Marques de Ballestar Reserva DO 2007,Rotwein - Spanien - Carinena DO.,,edeka24,Edeka Online Shop,5.99,,"['Essen & Trinken / Weinkeller / Spanien', 'Marques de Ballestar']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[luu4a718853954ce6.22594995]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/c28484f7aa3a0f87ffb27f9c18b521d0-4007474860167_iq.jpg,OWK Affentaler Spätburgunder Spätlese,"Rotwein - Deutschland - Baden - Ortenauer Weinkellerei. In der Farbe dunkles Rubin, im Geschmack feines Beerenaroma.",,edeka24,Edeka Online Shop,8.49,,"['Weinkeller / Deutschland / Baden - Ortenau', 'OWK']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[BgMl39Qs2BzhKolGWBzBEd-1]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/8fafc70dc55237ac9c4601dad4786316-8011510002684.jpg,Montalto Syrah IGT Rotwein JG 2011,Rotwein - Italien - Sizilien - SILBER Mundus Vini 2006.,,edeka24,Edeka Online Shop,4.99,,"['Essen & Trinken / Weinkeller / Italien', 'Montalto']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[8f2x8PRa2NJERPmGWBzBEd-1]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/cabernetsauvignon2011.png,Concha y Toro Casillero Del Diablo Cabernet Sauvignon JG 2011,Rotwein trocken - Chile - Central Valle. Goldmedaille MUNDUS VINI in 2011.,,edeka24,Edeka Online Shop,7.49,,"['Essen & Trinken / Weinkeller / Chile', 'Concha y Toro']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[wdRBUPmTDhnAoGfGWBzBEd-1]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/cddcarmenere_457_z1.jpg,Concha y Toro Casillero del Diablo Carmenere,Rotwein trocken - Chile - Rapel Valley. Goldmedaille MUNDUS VINI in 2011.,,edeka24,Edeka Online Shop,7.49,,"['Essen & Trinken / Weinkeller / Chile', 'Concha y Toro']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[bKB4DdM84NJERPmGWBzBEd-1]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/merlot2011.png,Concha y Toro Casillero Del Diablo Merlot,Rotwein trocken - Chile - Rapel Valley - GOLD bei IWC London 2006.,,edeka24,Edeka Online Shop,7.49,,"['Essen & Trinken / Weinkeller / Chile', 'Concha y Toro']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[o2j4d244bbbc26a84.80200543]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/c28484f7aa3a0f87ffb27f9c18b521d0-4007474860983_iq.jpg,OWK Oberkircher Weissherbst QbA 1 ltr 2011,"Weißwein - Deutschland - Baden - Ortenauer Weinkellerei. Ein feiner, fruchtiger Roséwein, aus der Spätburgundertraube gewonnen.",,edeka24,Edeka Online Shop,4.99,,"['Weinkeller / Deutschland / Baden - Ortenau', 'OWK']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[D5ZOLGgG2BzhKolGWBzBEd-1]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/affenflasche_370_z1.jpg,OWK Affentaler Spätburgunder QbA Affenflasche,"Rotwein - Deutschland - Baden - Ortenauer Weinkellerei. Die Affenflasche, eine schöne Zierflasche, ist ideal als Geschenk!",,edeka24,Edeka Online Shop,6.29,,"['Weinkeller / Deutschland / Baden - Ortenau', 'OWK']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[i2h4cc1541cea40c0.45123960]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/c28484f7aa3a0f87ffb27f9c18b521d0-4007474860662_iq.jpg,OWK Ihringer Spätburgunder QbA 1 ltr 2010,Rotwein - Deutschland - Baden Ortenauer Weinkellerei. Ein gehaltvoller Rotwein mit feinen Taninen und ausdrucksvoller Fruchtnote.,,edeka24,Edeka Online Shop,4.99,,"['Weinkeller / Deutschland / Baden - Ortenau', 'OWK']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[87d4c9e91e31cc057.22295277]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/4006975004186.png,Moselland Riesling QbA,Weißwein - Deutschland - Mosel,,edeka24,Edeka Online Shop,4.29,,"['Weinkeller / Deutschland / Mosel', 'Moselland']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[c284d997dbe760604.35681488]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/-85000009840_iq.jpg,Gallo Family Merlot Rotwein,Rotwein - Sierra Valley - Kalifornien.,,edeka24,Edeka Online Shop,5.49,,"['Essen & Trinken / Weinkeller / Kalifornien', 'Gallo Family']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[c284d997dfdf0e750.21291787]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/-4002859324616_iq.jpg,Marqués de Riscal Blanco 2011,Weißwein - Spanien - Rueda.,,edeka24,Edeka Online Shop,7.79,,"['Essen & Trinken / Weinkeller / Spanien', 'Marqu\xc3\xa9s de Riscal']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[rph4cc9869af3a1a8.89152448]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/umg4af3e56b0fe3a1.13918392-4311605472328_iq.jpg,OverSeas Kalifornien Zinfandel Roséwein,Roséwein - USA - Kalifornien.,,edeka24,Edeka Online Shop,3.49,,"['Essen & Trinken / Weinkeller / Kalifornien', 'OverSeas']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[umg4af3e440205df0.66957532]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/-4311605472380.jpg,OverSeas Australien Shiraz,Rotwein - Australien,,edeka24,Edeka Online Shop,3.49,,"['Essen & Trinken / Weinkeller / Australien', 'OverSeas']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[qlq4b026ebb75fb43.03251645]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/292c9139660bb671ef549742a4583b0a-4006840173559_iq.jpg,Württemberger Trollinger QbA halbtr.,"Deutschland - Württemberg. Halbtrockener, harmonischer Rotwein.",,edeka24,Edeka Online Shop,3.49,,"['Essen & Trinken / Weinkeller / Deutschland', 'W\xc3\xbcrttemberger']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[qlq4b027013a4c3f9.60779929]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/4006840327556.png,Württemberger Schwarzriesling QbA halbtr. Rotwein,"Rotwein - Deutschland - Württemberg. Halbtrockener, fruchtiger Rotwein.",,edeka24,Edeka Online Shop,4.29,,"['Essen & Trinken / Weinkeller / Deutschland', 'W\xc3\xbcrttemberger']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[6sc4af04be40d62c1.16149205]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/rheingauklostereberachrieslingclassic_z1.jpg,Kloster Eberbach Riesling Classic Qba,Weißwein - Deutschland - Rheingau. Fein-fruchtiger Riesling.,,edeka24,Edeka Online Shop,6.49,,"['Essen & Trinken / Weinkeller / Deutschland', 'Kloster Eberbach']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[Vyu5SHUD1PXivdlGWBzBEd-1]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/campo-viejo-crianza_500.jpg,Campo Viejo Crianza DOC Rotwein,Rotwein - Spanien - Rioja.,,edeka24,Edeka Online Shop,5.99,,"['Essen & Trinken / Weinkeller / Spanien', 'Campo Viejo']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[kPIj0z2mPJzhKolGWBzBEd-1]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/c5a93df3dc28e6fad6e3cadf46859784-4311605440471.jpg,Astrada Tawny Portwein,Portugal. Silbermedaliengewinner MUNDUSvini 2009.,,edeka24,Edeka Online Shop,6.99,,"['Getr\xc3\xa4nke / Spirituosen / Portwein / Sherry', 'Astrada']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[c284d997dbe5e6492.03214665]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/-85000005033_iq.jpg,Gallo Family Chardonnay Weißwein,Weißwein - Sierra Valley - Kalifornien.,,edeka24,Edeka Online Shop,5.49,,"['Essen & Trinken / Weinkeller / Kalifornien', 'Gallo Family']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[7e44af13b4d020844.05975046]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/piccinichianticlassico_45_z1.jpg,Piccini Chianti Classico DOCG Rotwein,Rotwein - Italien - Toscana. Trockener kraftvoller Rotwein. Goldmedalliengewinner MUNDUSvini 2009.,,edeka24,Edeka Online Shop,5.49,,"['Essen & Trinken / Weinkeller / Italien', 'Piccini']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[ewUbiTawPJzhKolGWBzBEd-1]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/losmolinos2004_500_z1.jpg,Felix Solis Los Molinos Gran Reserva,Rotwein - Spanien - Valdepenas. Silbermedalliengewinner MUNDUSvini 2009.,,edeka24,Edeka Online Shop,6.79,,"['Essen & Trinken / Weinkeller / Spanien', 'Felix Solis']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[otoJjoHwPJzhKolGWBzBEd-1]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/b98654278fd0f33c65ca3893d1963a80-5201006000208.jpg,Samos Muscat,Griechischer Likörwein - 15% vol.,,edeka24,Edeka Online Shop,6.49,,"['Getr\xc3\xa4nke / Spirituosen / Portwein / Sherry', 'Samos']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[SJiz9ynM2BzhKolGWBzBEd-1]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/vM4r48t9uoS1UWdGWBzBEd-30.jpg,Gallo Family Turning Leaf Zinfandel 2011,"Rotwein - USA - Kalifornien, SILBER Premium Select Wine Challange 2006.",,edeka24,Edeka Online Shop,6.49,,"['Essen & Trinken / Weinkeller / Kalifornien', 'Gallo Family']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[hVLgjgWM2BzhKolGWBzBEd-1]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/t2oYyw4hvoS1UWdGWBzBEd-30.jpg,Gallo Family Turning Leaf Cabernet Sauvignon 2010,Rotwein - USA - Kalifornien. SILBER Mundus Vini 2006.,,edeka24,Edeka Online Shop,6.49,,"['Essen & Trinken / Weinkeller / Kalifornien', 'Gallo Family']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[WirdJEdN2BzhKolGWBzBEd-1]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/50d22b601f409d8defb5cbad19f200ec-85000002698_iq.jpg,Gallo Family Turning Leaf Merlot Rotwein JG 2010,"Rotwein - USA - Kalifornien, SILBER Premium Select Wine Challange 2006.",,edeka24,Edeka Online Shop,6.49,,"['Essen & Trinken / Weinkeller / Kalifornien', 'Gallo Family']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[cqc4c934260b90503.59730785]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/1de396e718729800f8b0021db6fef7e5-8410441412065_iq.jpg,Faustino V Reserva DOC 2004,"Rotwein - Spanien - Rioja, SILBER Premium Select Wine Challange 2006.",,edeka24,Edeka Online Shop,9.99,,"['Essen & Trinken / Weinkeller / Spanien', 'Faustino V']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[jp1e66334f46669e451e3b848f8f3c77]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/piccini-weisswein.jpg,Piccini Vernaccia di San Gimignano DOCG,Weißwein - Italien - Toskana.,,edeka24,Edeka Online Shop,4.79,,"['Essen & Trinken / Weinkeller / Italien', 'Piccini']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[5qo4cb475686c1b00.10450735]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/montgrascarmenere_500_z1.jpg,MontGras Carmenère Rotwein,Rotwein. Aus dem Herzen des Colchagua Tals in Chile.,,edeka24,Edeka Online Shop,4.79,,"['Essen & Trinken / Weinkeller / Chile', 'MontGras']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[5qo4cb473032c3f80.78509654]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/montgrassauvblanc_500_z1.jpg,MontGras Sauvignon Blanc,Weißwein - Chile. Aus dem Herzen des Colchagua Tals in Chile.,,edeka24,Edeka Online Shop,4.79,,"['Essen & Trinken / Weinkeller / Chile', 'MontGras']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[isu4e2ecb6a46f8c2.10513525]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/sendero_cab_sauv_250_500_z1.jpg,Concha y Toro Sendero Cabernet Sauvignon,Rotwein - Chile. Goldmedaille Mundus Vini in 2011.,,edeka24,Edeka Online Shop,5.49,,"['Essen & Trinken / Weinkeller / Chile', 'Concha y Toro']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[8v94e2814b1262b39.00010135]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/sendero_merlot_250_500_z1.jpg,Concha y Toro Sendero Merlot Rotwein,Rotwein - Chile.,,edeka24,Edeka Online Shop,5.49,,"['Essen & Trinken / Weinkeller / Chile', 'Concha y Toro']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[cdi4acc847732ed24.80167498]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/reserva_solariego_z1.jpg,Finca de la Vega Solariego Tempranillo Reserva,Rotwein - Spanien - Rioja DOC. Dieser spanischer Rotwein stammt aus dem besten Terroir der berühmten Rioja und wird nach der traditionellen Methode angebaut.,,edeka24,Edeka Online Shop,7.49,,"['Weinkeller / Spanien / Finca de la Vega', 'Finca de la Vega']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[7e44af11f5e21e6a3.77833632]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/noangebordeaux500_z1.jpg,Philippe de Noange Montagne Saint Emilion AC,"Rotwein - Frankreich - Bordeaux - St. Emilion. Würziger, kraftvoller Bordeaux-Wein.",,edeka24,Edeka Online Shop,6.49,,"['Essen & Trinken / Weinkeller / Frankreich', 'Philippe de Noange']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[isu4e2ecb88965309.21308103]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/sendero_carmenere_250_500_z1.jpg,Concha y Toro Sendero Carmenere,Rotwein - Chile.,,edeka24,Edeka Online Shop,5.49,,"['Essen & Trinken / Weinkeller / Chile', 'Concha y Toro']",
http://ad.zanox.com/ppc/?20301257C316627293&ULP=[[9vq4cc96d228d5cf7.00758636]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/gqr4b064b499f1266.24044434-4311605459954.jpg,Pfalz Riesling Classic QbA Weisswein,Deutschland - Pfalz.,,edeka24,Edeka Online Shop,20.94,,"['Essen & Trinken / Weinkeller / Deutschland', 'Pfalz']",
