aff_link,img_medium,name,shortdescription,longdescription,author,outlet,price,external_id,further_keywords,vineyard
http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[2t84d6d0e84c70aa0.16251390]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/tz_reservacabernetsauvign_z1.jpg,Terrazas de los Andes Reserva Cabernet Sauvignon 2007,"Rotwein - Argentinien. Dieser Cabernet offenbart schon im Bouquet seine markante, einschlägige Aromatik: Pflaume, schwarze Johannisbeere und Sauerkirsche mit Gewürznoten, Trockenfrüchten und Zedernholz.",,eworld24,eworld24 Online Shop,16.99,,"['Weinkeller / Sonderaktionen / Premiumweine', 'Terrazas de los Andes']",
http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[JAJcv1oN1BzhKolGWBzBEd-1]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/FYbfVivmWPT1UWdGWBzBEd-30.jpg,Paternina Banda Azul Crianza DOC Rotwein JG 2007,Rotwein - Spanien - Rioja,,eworld24,eworld24 Online Shop,6.49,,"['Weinkeller / Rotwein / Spanien Rotwein', 'Paternina']",
http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[wk2neHTya4mLoGBJmn8b78-1]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/lansonrosinneo_500_z1.jpg,Lanson Champagner Brut Rosé Label inkl. Neoprenverpackung,Der Lanson Champagner Rosé passt gut zu weißem Fleisch oder zu Desserts aus roten Beeren.,,eworld24,eworld24 Online Shop,35.00,,"['Weinkeller / Sonderaktionen / Restposten Wein', 'Lanson']",
http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[pEu9h3VkcoIJlkdGWBzBEd-1]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/metaxa12_600_z1.jpg,Metaxa Grande Olympian Reserve 12 Jahre,"Genießen Sie mit diesem eleganten, ausgereiften Spitzenbrandy ein echtes Stück Griechenland!",,eworld24,eworld24 Online Shop,21.99,,"['Dunkle Spirituosen / Brandy & Weinbrand / Metaxa', 'Metaxa']",
http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[RUUgvpTm3BzhKolGWBzBEd-1]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/metaxa15_600_z1.jpg,Metaxa Grande Fine in Karaffe,"in der handgefertigten Porzellankaraffe. Mindestens 15 Jahre gereift. METAXA ist eine einzigartige Komposition aus Weinalkohol, Weindestillat und Wein.",,eworld24,eworld24 Online Shop,28.99,,"['Dunkle Spirituosen / Brandy & Weinbrand / Metaxa', 'Metaxa']",
http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[imb4b1f68c56d9e53.70876511]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/sm_cannonau_500_z1.jpg,Sella & Mosca Cannonau di Sardegna Riserva Rotwein JG 2008,"Rotwein - Italien - Sardinien. Ein würdiger Begleiter zu Braten, Wild und kräftigem Käse.",,eworld24,eworld24 Online Shop,10.99,,"['Weinkeller / Rotwein / Italien Rotwein', 'Sella & Mosca']",
http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[b45d68cf44a3ff6f97ee01fa37c1b009]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/fetzerzinfandel.jpg,Fetzer Valley Oaks Zinfandel JG 2009,Rotwein - Californien - USA,,eworld24,eworld24 Online Shop,9.99,,"['Weinkeller / Sonderaktionen / Restposten Wein', 'Fetzer']",
http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[b4513402a120d5d7b6794bc71f788518]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/fetzermerlot.jpg,Fetzer Eagle Peak Merlot JG 2009,Rotwein - Californien - USA.,,eworld24,eworld24 Online Shop,8.99,,"['Weinkeller / Sonderaktionen / Restposten Wein', 'Fetzer']",
http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[b45b2a9b494168fc0db772e8135ed847]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/cabernetsauvignon.jpg,Fetzer Valley Oaks Cabernet Sauvignon 2009,Rotwein - Californien - USA.,,eworld24,eworld24 Online Shop,9.99,,"['Weinkeller / Sonderaktionen / Restposten Wein', 'Fetzer']",
http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[t014d80db4fc0c4c5.37998670]],http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/auchentoshan_12y_454.jpg,Auchentoshan 12 Jahre Single Malt Whisky,Lowland Single Malt Scotch Whisky. Dreifach destiliert und mindestens 12 Jahre alt.,,eworld24,eworld24 Online Shop,33.90,,"['Weinkeller / Sonderaktionen / Restposten Wein', 'Auchentoshan']",
